Timestamp,Battery Level,Network Status,Power State,Bluetooth Connected,Location Enabled,Brightness,Total Usage Time
03/10/2024 22:52:04,29,wifi,unplugged,No,Yes,14.51,11m 38s
03/10/2024 23:22:04,23,wifi,unplugged,Yes,Yes,7.84,12m 15s
03/10/2024 23:52:05,18,wifi,unplugged,Yes,Yes,3.92,19m 2s
04/10/2024 00:22:05,16,wifi,unplugged,Yes,Yes,3.92,3m 0s
04/10/2024 00:52:32,15,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 01:22:35,14,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 01:53:03,14,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 02:23:21,13,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 02:53:53,13,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 03:24:06,12,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 03:54:42,12,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 04:25:02,11,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 04:55:04,11,wifi,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 05:25:04,34,wifi,charging,Yes,Yes,3.92,0m 0s
04/10/2024 05:55:05,54,wifi,charging,Yes,Yes,3.92,0m 0s
04/10/2024 06:25:18,68,wifi,unplugged,Yes,Yes,3.92,0m 19s
04/10/2024 06:55:22,65,wifi,unplugged,No,Yes,23.92,3m 59s
04/10/2024 07:25:23,64,wifi,unplugged,No,Yes,25.88,1m 15s
04/10/2024 07:55:30,60,wifi,unplugged,No,Yes,12.94,0m 1s
04/10/2024 08:25:30,59,cellular,charging,No,Yes,60.39,16m 18s
04/10/2024 08:55:30,60,cellular,unplugged,No,Yes,3.92,1m 48s
04/10/2024 09:25:30,57,cellular,unplugged,No,Yes,3.92,0m 8s
04/10/2024 09:55:31,55,cellular,unplugged,No,Yes,3.92,0m 0s
04/10/2024 10:25:39,53,cellular,unplugged,No,Yes,30.59,0m 27s
04/10/2024 10:56:09,51,cellular,unplugged,No,Yes,31.76,1m 55s
04/10/2024 11:26:10,49,cellular,unplugged,No,Yes,3.92,0m 12s
04/10/2024 11:56:10,46,cellular,unplugged,No,Yes,30.98,1m 4s
04/10/2024 12:26:10,43,cellular,unplugged,No,Yes,29.02,0m 21s
04/10/2024 12:57:00,40,wifi,unplugged,No,Yes,31.37,0m 22s
04/10/2024 13:27:01,39,wifi,unplugged,No,Yes,18.82,0m 33s
04/10/2024 13:57:01,34,cellular,unplugged,No,Yes,26.67,6m 22s
04/10/2024 14:27:01,30,cellular,unplugged,No,Yes,31.76,2m 23s
04/10/2024 14:57:12,27,cellular,unplugged,No,Yes,3.92,0m 13s
04/10/2024 15:27:12,26,cellular,unplugged,No,Yes,31.37,0m 23s
04/10/2024 15:57:12,23,cellular,unplugged,No,Yes,3.92,0m 36s
04/10/2024 16:27:12,22,cellular,unplugged,No,Yes,3.92,0m 0s
04/10/2024 16:57:13,19,cellular,unplugged,Yes,Yes,3.92,0m 0s
04/10/2024 17:27:13,18,cellular,charging,No,Yes,32.55,5m 33s
04/10/2024 17:57:13,19,cellular,charging,No,Yes,3.92,2m 54s
04/10/2024 18:27:14,16,cellular,charging,No,Yes,3.92,18m 33s
04/10/2024 18:57:14,11,cellular,unplugged,No,Yes,3.92,3m 33s
04/10/2024 19:27:15,23,cellular,unplugged,No,Yes,9.80,3m 25s
04/10/2024 19:57:15,17,cellular,unplugged,No,Yes,13.33,12m 14s
04/10/2024 20:27:15,11,cellular,unplugged,No,Yes,3.92,7m 6s
04/10/2024 20:57:15,14,cellular,charging,No,Yes,29.80,1m 18s
04/10/2024 21:27:16,33,wifi,unplugged,No,Yes,9.41,2m 53s
04/10/2024 21:57:19,23,wifi,unplugged,No,Yes,16.86,11m 9s
04/10/2024 22:27:19,18,wifi,unplugged,No,Yes,23.14,0m 56s
04/10/2024 22:57:19,10,wifi,unplugged,No,Yes,38.82,10m 37s
04/10/2024 23:27:32,5,wifi,unplugged,Yes,Yes,42.35,6m 58s
04/10/2024 23:57:34,1,wifi,unplugged,Yes,Yes,42.35,0m 0s
05/10/2024 08:19:26,28,cellular,unplugged,No,Yes,100.00,14m 16s
05/10/2024 08:49:26,26,wifi,unplugged,No,Yes,17.25,0m 50s
05/10/2024 09:19:27,24,wifi,unplugged,No,Yes,30.98,3m 36s
05/10/2024 09:49:27,21,cellular,charging,No,Yes,37.25,1m 22s
05/10/2024 10:19:29,19,wifi,unplugged,No,Yes,26.67,1m 17s
05/10/2024 10:49:30,17,cellular,unplugged,No,Yes,25.10,0m 5s
05/10/2024 11:19:30,15,cellular,unplugged,No,Yes,31.76,0m 0s
05/10/2024 11:49:46,14,cellular,unplugged,No,Yes,34.12,0m 0s
05/10/2024 12:19:49,12,cellular,unplugged,No,Yes,40.39,0m 0s
05/10/2024 12:50:14,10,cellular,unplugged,No,Yes,50.98,0m 0s
05/10/2024 13:20:14,10,cellular,charging,No,Yes,100.00,10m 49s
05/10/2024 13:50:15,9,cellular,unplugged,No,Yes,27.45,0m 1s
05/10/2024 14:20:53,8,cellular,unplugged,No,Yes,3.92,0m 0s
05/10/2024 14:51:07,7,cellular,unplugged,No,Yes,3.92,0m 0s
05/10/2024 15:21:25,6,cellular,unplugged,No,Yes,3.92,0m 8s
05/10/2024 15:51:25,7,cellular,unplugged,No,Yes,9.80,8m 8s
05/10/2024 16:21:25,11,cellular,unplugged,No,Yes,57.65,0m 0s
05/10/2024 16:51:26,18,wifi,charging,No,Yes,3.92,0m 0s
05/10/2024 17:21:26,27,wifi,unplugged,No,Yes,31.76,11m 5s
05/10/2024 17:51:26,23,cellular,unplugged,Yes,Yes,3.92,1m 47s
05/10/2024 18:21:26,16,wifi,unplugged,No,Yes,30.20,15m 31s
05/10/2024 18:51:26,12,wifi,unplugged,No,Yes,3.92,6m 5s
05/10/2024 19:21:29,10,wifi,unplugged,No,Yes,21.18,4m 5s
05/10/2024 19:51:29,8,cellular,charging,No,Yes,3.92,3m 38s
05/10/2024 20:21:29,19,wifi,charging,No,Yes,9.80,2m 42s
05/10/2024 20:51:29,29,wifi,unplugged,No,Yes,3.92,2m 40s
05/10/2024 21:21:32,27,wifi,unplugged,No,Yes,18.82,4m 18s
05/10/2024 21:52:04,26,wifi,unplugged,No,Yes,15.29,0m 1s
05/10/2024 22:22:04,25,wifi,unplugged,No,Yes,3.92,0m 0s
05/10/2024 22:52:05,22,cellular,charging,No,Yes,3.92,7m 48s
05/10/2024 23:22:05,20,cellular,charging,No,Yes,3.92,11m 54s
05/10/2024 23:52:05,17,wifi,unplugged,No,Yes,30.20,5m 5s
06/10/2024 00:22:05,25,wifi,charging,Yes,Yes,3.92,22m 22s
06/10/2024 00:52:21,26,wifi,unplugged,Yes,Yes,3.92,9m 11s
06/10/2024 01:22:33,25,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 02:36:26,22,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 03:06:54,21,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 03:36:55,21,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 04:07:09,21,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 04:37:57,21,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 05:07:57,19,wifi,unplugged,Yes,Yes,3.92,5m 53s
06/10/2024 05:38:02,17,wifi,unplugged,Yes,Yes,3.92,1m 57s
06/10/2024 06:08:34,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 06:38:41,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 07:08:50,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 07:38:57,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 08:09:04,15,wifi,unplugged,Yes,Yes,3.92,0m 0s
06/10/2024 08:39:08,15,wifi,unplugged,Yes,Yes,12.55,0m 0s
06/10/2024 09:09:12,14,wifi,unplugged,Yes,Yes,5.10,0m 0s
06/10/2024 09:39:24,9,wifi,unplugged,No,Yes,28.24,9m 31s
06/10/2024 10:09:24,14,wifi,charging,No,Yes,11.37,11m 46s
06/10/2024 10:39:24,24,wifi,unplugged,No,Yes,25.88,0m 31s
06/10/2024 11:09:24,23,wifi,unplugged,No,Yes,28.63,0m 0s
06/10/2024 11:39:24,18,wifi,unplugged,No,Yes,30.59,17m 7s
06/10/2024 12:09:25,12,wifi,unplugged,No,Yes,30.59,22m 32s
06/10/2024 12:39:25,9,wifi,charging,No,Yes,13.73,12m 46s
06/10/2024 13:09:25,21,wifi,charging,No,Yes,12.55,5m 42s
06/10/2024 13:39:27,21,cellular,unplugged,No,Yes,100.00,2m 25s
06/10/2024 14:10:03,19,cellular,unplugged,No,Yes,100.00,0m 17s
06/10/2024 14:40:11,17,cellular,unplugged,No,Yes,3.92,1m 4s
06/10/2024 15:10:27,16,cellular,unplugged,No,Yes,3.92,0m 0s
06/10/2024 15:40:27,14,cellular,unplugged,No,Yes,3.92,0m 0s
06/10/2024 16:11:20,9,cellular,unplugged,No,Yes,26.27,1m 4s
06/10/2024 16:41:20,7,wifi,charging,No,Yes,14.51,2m 51s
06/10/2024 17:11:20,20,wifi,charging,No,Yes,28.24,7m 7s
06/10/2024 17:41:21,40,wifi,charging,No,Yes,25.88,0m 7s
06/10/2024 18:11:33,54,cellular,unplugged,No,Yes,11.37,0m 3s
06/10/2024 18:41:34,52,cellular,unplugged,No,Yes,18.43,1m 29s
06/10/2024 19:11:34,50,cellular,unplugged,No,Yes,31.37,0m 59s
06/10/2024 19:41:53,47,cellular,unplugged,No,Yes,29.02,2m 26s
06/10/2024 20:11:53,40,wifi,unplugged,No,Yes,29.02,10m 22s
06/10/2024 20:41:59,37,wifi,unplugged,No,Yes,14.12,3m 32s
06/10/2024 21:11:59,35,cellular,unplugged,No,Yes,3.92,0m 0s
06/10/2024 21:41:59,33,cellular,charging,No,Yes,7.84,4m 14s
06/10/2024 22:12:03,31,wifi,unplugged,No,Yes,3.92,1m 6s
06/10/2024 22:42:10,28,wifi,unplugged,No,Yes,26.67,0m 23s
06/10/2024 23:12:10,23,wifi,unplugged,Yes,Yes,3.92,7m 30s
06/10/2024 23:42:10,19,wifi,unplugged,Yes,Yes,3.92,5m 7s
07/10/2024 00:12:14,18,wifi,unplugged,Yes,Yes,3.92,0m 0s
07/10/2024 00:42:39,17,wifi,unplugged,Yes,Yes,3.92,0m 22s
07/10/2024 01:12:41,16,wifi,unplugged,Yes,Yes,3.92,0m 49s
07/10/2024 01:42:41,46,wifi,charging,Yes,Yes,26.67,0m 12s
07/10/2024 02:12:41,75,wifi,charging,Yes,Yes,26.67,0m 15s
07/10/2024 02:43:05,90,wifi,unplugged,Yes,Yes,3.92,0m 4s
07/10/2024 03:13:06,93,wifi,unplugged,No,Yes,5.10,3m 21s
07/10/2024 03:43:07,91,wifi,unplugged,No,Yes,7.45,0m 56s
07/10/2024 04:13:16,88,wifi,unplugged,No,Yes,27.06,2m 36s
07/10/2024 04:43:17,88,wifi,unplugged,No,Yes,27.06,0m 0s
07/10/2024 05:13:23,87,wifi,unplugged,No,Yes,26.67,0m 4s
07/10/2024 05:43:23,85,wifi,unplugged,No,Yes,15.29,1m 30s
07/10/2024 06:13:24,84,wifi,unplugged,No,Yes,3.92,1m 19s
07/10/2024 06:43:57,82,wifi,unplugged,No,Yes,27.06,0m 0s
07/10/2024 07:13:57,82,cellular,charging,No,Yes,52.16,0m 41s
07/10/2024 07:43:57,80,cellular,unplugged,No,Yes,26.27,1m 42s
07/10/2024 08:14:42,77,cellular,unplugged,No,Yes,25.10,3m 29s
07/10/2024 08:46:12,77,cellular,unplugged,No,Yes,3.92,0m 0s
07/10/2024 09:17:30,76,cellular,unplugged,No,Yes,3.92,0m 0s
07/10/2024 09:47:30,75,cellular,unplugged,No,Yes,13.33,0m 3s
07/10/2024 10:17:31,72,cellular,unplugged,No,Yes,12.55,1m 22s
07/10/2024 10:48:02,71,cellular,unplugged,No,Yes,3.92,0m 0s
07/10/2024 11:18:25,69,cellular,unplugged,Yes,Yes,29.41,0m 8s
07/10/2024 11:48:25,65,wifi,unplugged,No,Yes,25.10,5m 39s
07/10/2024 12:18:27,64,wifi,unplugged,No,Yes,30.98,0m 0s
07/10/2024 12:48:28,59,cellular,unplugged,No,Yes,48.24,0m 24s
07/10/2024 13:18:28,56,cellular,unplugged,No,Yes,31.37,0m 20s
07/10/2024 13:48:33,53,cellular,unplugged,No,Yes,25.10,2m 57s
07/10/2024 14:18:33,49,wifi,unplugged,No,Yes,3.92,5m 12s
07/10/2024 14:48:33,47,wifi,unplugged,No,Yes,3.92,0m 43s
07/10/2024 15:18:51,46,wifi,unplugged,No,Yes,3.92,0m 44s
07/10/2024 15:49:00,44,wifi,unplugged,No,Yes,3.92,0m 0s
07/10/2024 16:19:00,42,wifi,unplugged,No,Yes,5.10,0m 17s
07/10/2024 16:49:01,35,wifi,unplugged,No,Yes,29.41,9m 41s
07/10/2024 17:19:01,31,cellular,unplugged,No,Yes,27.06,2m 13s
07/10/2024 17:49:02,25,cellular,unplugged,No,Yes,31.37,9m 34s
07/10/2024 18:19:02,21,wifi,unplugged,Yes,Yes,26.27,0m 43s
07/10/2024 18:49:02,18,cellular,charging,No,Yes,3.92,3m 39s
07/10/2024 19:19:09,15,cellular,unplugged,No,Yes,26.27,7m 34s
07/10/2024 19:49:09,12,cellular,unplugged,No,Yes,3.92,5m 9s
07/10/2024 20:19:43,11,cellular,unplugged,No,Yes,5.10,0m 0s
07/10/2024 20:49:51,9,cellular,unplugged,No,Yes,7.84,0m 0s
07/10/2024 21:19:51,8,cellular,unplugged,No,Yes,3.92,0m 43s
07/10/2024 21:49:56,1,cellular,unplugged,No,Yes,21.96,0m 3s
08/10/2024 21:09:03,25,wifi,unplugged,No,Yes,10.20,25m 38s
08/10/2024 21:39:03,21,wifi,unplugged,No,Yes,27.45,6m 26s
08/10/2024 22:09:04,17,wifi,unplugged,No,Yes,25.88,3m 56s
08/10/2024 22:39:04,12,wifi,unplugged,No,Yes,15.29,13m 18s
08/10/2024 23:09:05,9,wifi,unplugged,No,Yes,15.29,0m 0s
08/10/2024 23:39:05,21,wifi,charging,No,Yes,17.65,2m 5s
09/10/2024 00:09:05,28,wifi,unplugged,No,Yes,3.92,19m 40s
09/10/2024 00:39:16,23,wifi,unplugged,No,Yes,3.92,14m 27s
09/10/2024 01:09:24,23,wifi,unplugged,No,Yes,3.92,0m 8s
09/10/2024 01:39:24,22,wifi,unplugged,No,Yes,3.92,0m 31s
09/10/2024 02:09:24,20,wifi,unplugged,No,Yes,3.92,0m 52s
09/10/2024 02:39:34,20,wifi,unplugged,No,Yes,3.92,0m 33s
09/10/2024 03:09:34,18,wifi,unplugged,No,Yes,3.92,0m 28s
09/10/2024 03:39:35,17,wifi,unplugged,No,Yes,3.92,0m 13s
09/10/2024 04:09:49,16,wifi,unplugged,No,Yes,3.92,1m 4s
09/10/2024 04:41:02,15,wifi,unplugged,No,Yes,3.92,0m 6s
09/10/2024 05:11:54,14,wifi,unplugged,No,Yes,26.27,0m 19s
09/10/2024 05:41:55,24,wifi,charging,No,Yes,29.80,0m 35s
09/10/2024 06:11:55,48,wifi,charging,No,Yes,25.10,0m 4s
09/10/2024 06:41:55,72,wifi,charging,No,Yes,25.49,0m 7s
09/10/2024 07:12:09,91,wifi,unplugged,No,Yes,9.80,0m 10s
09/10/2024 07:42:13,89,wifi,unplugged,No,Yes,21.18,0m 0s
09/10/2024 08:12:13,89,cellular,charging,No,Yes,77.65,1m 9s
09/10/2024 08:42:14,89,cellular,unplugged,No,Yes,3.92,4m 10s
09/10/2024 09:12:14,87,cellular,unplugged,No,Yes,15.29,0m 20s
09/10/2024 09:42:28,85,cellular,unplugged,No,Yes,3.92,0m 20s
09/10/2024 10:12:28,83,cellular,unplugged,No,Yes,19.61,4m 5s
09/10/2024 10:42:28,79,wifi,unplugged,Yes,Yes,7.84,5m 54s
09/10/2024 11:12:29,75,wifi,unplugged,Yes,Yes,7.84,23m 53s
09/10/2024 11:42:29,69,wifi,unplugged,Yes,Yes,15.69,17m 28s
09/10/2024 12:12:29,63,cellular,unplugged,Yes,Yes,31.76,1m 5s
09/10/2024 12:42:30,60,cellular,unplugged,Yes,Yes,31.37,0m 41s
09/10/2024 13:12:35,58,cellular,unplugged,Yes,Yes,18.43,2m 38s
09/10/2024 13:42:43,55,cellular,unplugged,No,Yes,30.98,3m 1s
09/10/2024 14:12:43,54,cellular,unplugged,No,Yes,30.59,0m 19s
09/10/2024 14:46:49,53,cellular,unplugged,No,Yes,3.92,0m 0s
09/10/2024 15:19:07,53,cellular,unplugged,No,Yes,3.92,0m 0s
09/10/2024 15:49:07,52,cellular,unplugged,No,Yes,26.67,0m 4s
09/10/2024 16:19:08,49,cellular,charging,No,Yes,54.12,2m 26s
09/10/2024 16:49:08,50,cellular,charging,No,Yes,100.00,3m 15s
09/10/2024 17:19:08,50,cellular,unplugged,No,Yes,31.76,10m 58s
09/10/2024 17:49:08,42,wifi,unplugged,No,Yes,25.88,9m 13s
09/10/2024 18:19:08,40,wifi,unplugged,No,Yes,3.92,0m 0s
09/10/2024 18:49:38,39,wifi,unplugged,No,Yes,3.92,0m 0s
09/10/2024 19:19:38,35,wifi,unplugged,No,Yes,25.88,1m 20s
09/10/2024 19:49:39,41,cellular,charging,No,Yes,12.94,13m 18s
09/10/2024 20:19:39,46,cellular,unplugged,No,Yes,25.49,13m 23s
09/10/2024 20:49:39,47,wifi,charging,No,Yes,25.49,0m 13s
09/10/2024 21:19:39,49,wifi,unplugged,No,Yes,9.02,2m 0s
09/10/2024 21:49:40,40,wifi,unplugged,No,Yes,26.27,22m 9s
09/10/2024 22:19:48,33,wifi,unplugged,No,Yes,26.67,11m 22s
09/10/2024 22:49:48,24,wifi,unplugged,No,Yes,21.18,15m 47s
09/10/2024 23:19:48,18,wifi,unplugged,No,Yes,3.92,9m 12s
09/10/2024 23:49:49,19,wifi,charging,No,Yes,30.98,7m 6s
10/10/2024 00:19:49,19,wifi,unplugged,Yes,Yes,3.92,0m 58s
10/10/2024 00:49:55,18,wifi,unplugged,Yes,Yes,3.92,0m 0s
10/10/2024 01:20:17,17,wifi,unplugged,Yes,Yes,3.92,0m 12s
10/10/2024 01:50:17,15,wifi,unplugged,Yes,Yes,3.92,0m 57s
10/10/2024 02:20:23,14,wifi,unplugged,Yes,Yes,3.92,0m 15s
10/10/2024 02:50:24,12,wifi,unplugged,Yes,Yes,3.92,2m 56s
10/10/2024 03:20:34,11,wifi,unplugged,Yes,Yes,3.92,0m 56s
10/10/2024 03:51:03,9,wifi,unplugged,Yes,Yes,3.92,7m 51s
10/10/2024 04:21:08,8,wifi,unplugged,Yes,Yes,3.92,1m 56s
10/10/2024 04:51:10,8,wifi,unplugged,Yes,Yes,3.92,0m 0s
10/10/2024 05:21:10,12,wifi,charging,No,Yes,27.06,1m 55s
10/10/2024 05:51:11,40,wifi,charging,No,Yes,25.49,0m 4s
10/10/2024 06:21:11,58,cellular,unplugged,Yes,Yes,32.16,1m 41s
10/10/2024 06:51:11,51,cellular,unplugged,No,Yes,30.59,4m 3s
10/10/2024 07:25:23,48,cellular,unplugged,No,Yes,16.08,0m 0s
10/10/2024 07:55:29,45,wifi,unplugged,No,Yes,3.92,0m 0s
10/10/2024 08:26:00,44,wifi,unplugged,No,Yes,31.37,0m 20s
10/10/2024 08:56:18,44,wifi,unplugged,No,Yes,3.92,0m 0s
10/10/2024 09:26:36,43,wifi,unplugged,No,Yes,3.92,0m 0s
10/10/2024 09:56:36,42,cellular,unplugged,No,Yes,21.96,0m 0s
10/10/2024 10:26:37,35,cellular,unplugged,No,Yes,100.00,15m 40s
10/10/2024 10:56:37,28,cellular,unplugged,No,Yes,24.71,17m 17s
10/10/2024 11:26:37,23,cellular,unplugged,No,Yes,3.92,6m 36s
10/10/2024 11:56:39,21,wifi,unplugged,No,Yes,27.06,2m 37s
10/10/2024 12:27:26,20,wifi,unplugged,No,Yes,5.10,0m 0s
10/10/2024 12:59:02,19,wifi,unplugged,No,Yes,9.80,0m 0s
10/10/2024 13:29:20,19,wifi,unplugged,No,Yes,7.84,0m 0s
10/10/2024 13:59:36,18,wifi,unplugged,No,Yes,7.84,0m 0s
10/10/2024 14:29:37,17,wifi,unplugged,No,Yes,9.80,0m 0s
10/10/2024 14:59:41,15,wifi,unplugged,No,Yes,30.20,1m 19s
10/10/2024 15:29:44,13,wifi,unplugged,No,Yes,16.86,0m 43s
10/10/2024 15:59:44,7,wifi,unplugged,No,Yes,15.29,10m 39s
10/10/2024 16:29:55,17,wifi,unplugged,No,Yes,25.88,1m 48s
10/10/2024 17:00:02,15,cellular,unplugged,No,Yes,90.59,0m 10s
10/10/2024 17:30:05,12,wifi,unplugged,No,Yes,30.20,0m 23s
10/10/2024 18:00:05,16,wifi,charging,No,Yes,26.27,2m 36s
10/10/2024 18:30:05,15,wifi,unplugged,No,Yes,25.88,13m 12s
10/10/2024 19:00:06,9,wifi,unplugged,No,Yes,3.92,4m 22s
10/10/2024 19:30:06,5,wifi,unplugged,No,Yes,3.92,0m 0s
10/10/2024 20:00:06,20,wifi,charging,No,Yes,22.35,6m 30s
10/10/2024 20:30:06,17,wifi,unplugged,No,Yes,27.84,1m 33s
10/10/2024 21:00:18,15,wifi,unplugged,No,Yes,27.84,0m 54s
10/10/2024 21:30:26,14,wifi,unplugged,No,Yes,26.67,0m 0s
10/10/2024 22:00:29,13,wifi,unplugged,No,Yes,25.10,0m 0s
10/10/2024 22:30:29,8,wifi,unplugged,No,Yes,10.59,11m 21s
10/10/2024 23:00:29,19,wifi,unplugged,Yes,Yes,3.92,18m 30s
10/10/2024 23:30:29,13,wifi,unplugged,Yes,Yes,3.92,0m 40s
11/10/2024 00:00:30,12,wifi,unplugged,Yes,Yes,3.92,0m 0s
11/10/2024 00:30:36,12,wifi,unplugged,Yes,Yes,3.92,0m 0s
11/10/2024 01:00:49,11,wifi,unplugged,Yes,Yes,3.92,0m 0s
11/10/2024 01:31:15,11,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 02:01:16,10,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 02:31:19,10,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 03:01:32,9,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 03:31:39,9,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 04:01:59,7,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 04:32:28,7,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 05:02:33,6,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 05:32:33,34,wifi,charging,No,Yes,3.92,0m 0s
11/10/2024 06:02:33,51,wifi,charging,No,Yes,3.92,0m 22s
11/10/2024 06:32:34,77,wifi,charging,No,Yes,3.92,0m 0s
11/10/2024 07:02:38,90,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 07:32:53,90,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 08:03:00,89,wifi,unplugged,No,Yes,3.92,0m 0s
11/10/2024 08:33:23,86,wifi,unplugged,No,Yes,9.80,4m 5s
11/10/2024 09:03:24,86,wifi,unplugged,No,Yes,27.45,0m 0s
11/10/2024 09:33:30,83,cellular,unplugged,No,Yes,3.92,3m 3s
11/10/2024 10:03:30,81,cellular,unplugged,No,Yes,3.92,0m 32s
11/10/2024 10:33:38,80,cellular,unplugged,No,Yes,11.37,0m 14s
11/10/2024 11:03:47,77,cellular,unplugged,No,Yes,3.92,9m 29s
11/10/2024 11:33:50,76,cellular,unplugged,No,Yes,3.92,0m 0s
11/10/2024 12:04:40,75,cellular,unplugged,No,Yes,3.92,0m 17s
11/10/2024 12:34:41,73,wifi,unplugged,No,Yes,20.39,1m 7s
11/10/2024 13:04:41,67,wifi,unplugged,No,Yes,20.39,17m 15s
11/10/2024 13:34:41,60,wifi,unplugged,No,Yes,10.59,15m 28s
11/10/2024 14:04:55,55,wifi,unplugged,No,Yes,3.92,1m 19s
11/10/2024 14:35:00,52,wifi,unplugged,No,Yes,30.20,5m 23s
11/10/2024 15:05:03,51,wifi,unplugged,No,Yes,28.24,0m 0s
11/10/2024 15:35:09,50,wifi,unplugged,No,Yes,27.45,0m 0s
11/10/2024 16:05:09,47,wifi,unplugged,No,Yes,24.71,3m 28s
11/10/2024 16:35:10,42,wifi,unplugged,No,Yes,26.67,10m 16s
11/10/2024 17:05:41,37,wifi,unplugged,No,Yes,3.92,7m 14s
11/10/2024 17:35:42,33,wifi,unplugged,No,Yes,27.45,4m 25s
11/10/2024 18:05:42,28,wifi,unplugged,No,Yes,3.92,1m 58s
11/10/2024 18:35:43,23,wifi,unplugged,No,Yes,26.27,2m 20s
11/10/2024 19:05:47,19,wifi,unplugged,No,Yes,26.27,0m 7s
11/10/2024 19:35:47,18,wifi,unplugged,No,Yes,15.69,1m 39s
11/10/2024 20:05:47,13,wifi,unplugged,No,Yes,29.41,5m 18s
11/10/2024 20:35:51,11,cellular,unplugged,No,Yes,16.86,0m 0s
11/10/2024 21:05:51,7,cellular,unplugged,No,Yes,25.10,1m 22s
11/10/2024 21:35:52,14,wifi,charging,No,Yes,27.45,13m 30s
11/10/2024 22:05:52,20,wifi,unplugged,No,Yes,17.65,10m 24s
11/10/2024 22:35:52,15,wifi,charging,No,Yes,30.20,11m 22s
11/10/2024 23:05:53,44,wifi,charging,No,Yes,25.49,0m 0s
11/10/2024 23:35:53,44,wifi,unplugged,No,Yes,3.92,3m 30s
12/10/2024 00:05:53,37,wifi,unplugged,No,Yes,3.92,12m 46s
12/10/2024 00:35:53,32,wifi,unplugged,Yes,Yes,3.92,15m 33s
12/10/2024 01:05:54,28,wifi,unplugged,Yes,Yes,3.92,12m 14s
12/10/2024 01:35:54,24,wifi,unplugged,Yes,Yes,3.92,21m 2s
12/10/2024 02:05:54,19,wifi,unplugged,Yes,Yes,3.92,9m 6s
12/10/2024 02:36:14,18,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 03:06:14,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 03:36:37,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 04:06:38,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 04:37:05,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 05:07:06,15,wifi,unplugged,Yes,Yes,3.92,2m 7s
12/10/2024 05:37:30,14,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 06:07:33,14,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 06:39:04,13,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 07:10:50,13,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 07:40:52,12,wifi,unplugged,Yes,Yes,9.80,0m 0s
12/10/2024 08:10:52,10,wifi,unplugged,No,Yes,12.55,2m 31s
12/10/2024 08:40:54,6,wifi,unplugged,No,Yes,13.33,9m 53s
12/10/2024 09:10:54,21,wifi,charging,No,Yes,18.82,0m 0s
12/10/2024 09:40:54,40,wifi,charging,No,Yes,25.10,8m 27s
12/10/2024 10:10:54,33,wifi,unplugged,No,Yes,23.92,19m 17s
12/10/2024 10:41:43,30,wifi,unplugged,No,Yes,28.63,5m 20s
12/10/2024 11:12:19,27,wifi,unplugged,No,Yes,25.88,3m 2s
12/10/2024 11:42:19,26,wifi,unplugged,No,Yes,31.37,0m 0s
